code,link_sec,date,doc_title,link_eng,link_es
 PR-4646 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4646,18/11/20,Ecuador. Propuesta de garantía para el proyecto “Financiamiento de Vivienda Social en Ecuador”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10994,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10800
 PR-4645 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4645,18/11/20,Guyana. Propuesta de préstamo para el proyecto “Fortalecimiento del Sector Energético”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10993,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10799
 PR-4644 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4644,18/11/20,"Haití. Propuesta de financiamiento no reembolsable para el “Proyecto de Agua, Saneamiento e Higiene en Zonas Urbanas, Periurbanas y Rurales del Gran Norte de",http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10992,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10797
 PR-4643 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4643,18/11/16,Brasil. Propuesta de préstamo para el proyecto “Modernización y Mejora de Calidad de las Redes de Servicios de Salud de Belo Horizonte – Mejor Salud BH”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10991,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10796
 PR-4642 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4642,18/11/14,"Regional. Propuesta de préstamo para el proyecto “Modernización del Complejo Hidroeléctrico Binacional Salto Grande""",http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10990,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10795
 PR-4641 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4641,18/11/13,"República Dominicana. Propuesta de préstamo para el proyecto “Mejoramiento de la Educación y Formación Técnico Profesional""",http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10989,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10794
 PR-4640 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4640,18/11/13,Brasil. Propuesta de préstamo para el “Programa de Inversión en Gestión de Infraestructura Pública para Eficiencia Municipal”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10988,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10793
 PR-4639 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4639,18/11/09,Panamá. Propuesta de préstamo para el “Programa de Apoyo al Desarrollo Productivo a través del Capital Humano en Panamá”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10987,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10792
 PR-4638 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4638,18/11/07,Regional. Propuesta de préstamo para el “Programa de Desarrollo e Integración de la Región de Salto Grande”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10984,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10789
 PR-4637 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4637,18/11/06,"Paraguay. Propuesta de préstamo para el “Programa de Rehabilitación y Modernización de la Central Hidroeléctrica Acaray""",http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10983,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10788
 PR-4636 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4636,18/11/02,Guyana. Propuesta de préstamo para el proyecto “Diversificación de la Matriz Energética y Fortalecimiento Institucional del Departamento de Energía”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10982,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10787
 PR-4635 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4635,18/10/31,"Brasil. Propuesta de préstamo individual para el proyecto “Promoción e Innovación del Acceso a Crédito Multisectorial a Mediano y Largo Plazo para Inversiones Productivas de Micro, Pequeñas y Medianas Empresas”",http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10979,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10785
 PR-4634 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4634,18/10/31,Paraguay. Propuesta de préstamo para el proyecto “Inversiones en Finanzas Públicas para el Desarrollo Sostenible”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10977,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10782
 PR-4633 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4633,18/10/31,Ecuador. Propuesta de préstamo para el “Programa de Mejora de la Capacidad Fiscal para la Inversión Pública”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10976,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10781
 PR-4632 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4632,18/10/30,Barbados. Propuesta de préstamo para el “Programa Macroeconómico de Emergencia para Proteger el Avance Económico y Social”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10974,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10780
 PR-4631 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4631,18/10/30,Jamaica. Propuesta de préstamo para el “Programa de Apoyo al Fortalecimiento de los Sistemas de Salud para la Prevención y el Tratamiento de Enfermedades No Transmisibles”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10971,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10778
 PR-4630 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4630,18/10/30,Paraguay. Propuesta de préstamo para el proyecto “Finanzas Públicas para el Desarrollo Sostenible”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10973,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10779
 PR-4629 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4629,18/10/30,México. Propuesta de Línea de Crédito Condicional para Proyectos de Inversión (CCLIP) para el “Programa para el Financiamiento de la Infraestructura Productiva y la Sostenibilidad en México” y primer préstamo individual bajo la línea para el proyecto “Financiamiento de la Red Compartida de Telecomunicaciones”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10970,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10776
 PR-4628 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4628,18/10/24,"Guyana. Propuesta de préstamo para el proyecto “Creación de una Ventanilla Única Electrónica de Comercio Exterior""",http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10966,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10772
 PR-4627 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4627,18/10/24,Uruguay. Propuesta de préstamo para el proyecto “Uruguay Global: Promoción de Destrezas Digitales para la Internacionalización”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10965,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10771
 PR-4626 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4626,18/10/24,Haití. Propuesta de financiamiento no reembolsable para el proyecto “Red de Protección Social Temporal y Aptitudes para los Jóvenes”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10964,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10770
 PR-4625 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4625,18/10/19,Argentina. Propuesta de préstamo individual para la “Segunda Etapa de Ampliación de Capacidad y Mejoras de Seguridad en los Accesos al Paso Cristo Redentor”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10963,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10769
 PR-4624 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4624,18/10/17,Paraguay. Propuesta de préstamo para el “Proyecto de Mejoramiento del Sistema Nacional de Alerta Temprana para Eventos Hidrometeorológicos en el Territorio Nacional”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10959,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10766
 PR-4623 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4623,18/10/17,Jamaica. Propuesta de préstamo para el “Programa de Desarrollo de Competencias,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10962,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10768
 PR-4622 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4622,18/10/17,Uruguay. Propuesta de préstamo para el “Programa de Desarrollo Productivo Rural II”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10961,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10767
 PR-4621 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4621,18/10/17,Bolivia. Propuesta de préstamo para el “Programa de Gestión Turística del Patrimonio Cultural”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10960,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10765
 PR-4620 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4620,18/10/16,Uruguay. Propuesta de préstamo individual para el “Programa de Mejoramiento de Barrios III”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10958,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10763
 PR-4619 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4619,18/10/16,Paraguay. Propuesta de préstamo para el “Programa de Apoyo a la Agenda Digital”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10957,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10762
 PR-4618 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4618,18/10/16,República Dominicana. Propuesta de préstamo para el “Programa para la Sostenibilidad y Eficiencia del Sector Eléctrico II”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10956,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10761
 PR-4617 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4617,18/10/16,Argentina. Propuesta de préstamo para el “Programa de Apoyo a la Equidad y Efectividad del Sistema de Protección Social en Argentina – Fase I”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10954,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10760
 PR-4616 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4616,18/10/16,Regional. Propuesta de Líneas de Crédito Condicional para Proyectos de Inversión (CCLIP) para el “Programa de Financiamiento y Mitigación de Riesgo para Inversiones Estratégicas en los Países del Triángulo Norte”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10953,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10759
 PR-4615 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4615,18/10/16,Bolivia. Propuesta de préstamo para el “Programa de Gestión Integral del Agua en Áreas Urbanas”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10952,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10758
 PR-4614 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4614,18/10/12,"Uruguay. Propuesta de préstamo para el “Programa de Saneamiento de Ciudad del Plata, Etapa I”",http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10951,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10757
 PR-4613 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4613,18/10/12,Brasil. Propuesta de préstamo para el “Proyecto de Reestructuración y Mejora de la Calidad de las Redes Asistenciales en la Ciudad de São Paulo – Avanza Salud SP”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10950,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10756
 PR-4612 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4612,18/10/12,Ecuador. Propuesta de préstamo para el “Programa de Apoyo a la Inclusión Social de Personas con Discapacidad en Ecuador”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10949,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10755
 PR-4611 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4611,18/10/09,Bolivia. Propuesta de préstamo para el “Programa de Expansión de Infraestructura Eléctrica”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10947,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10753
 PR-4610 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4610,18/10/09,Brasil. Propuesta de préstamo para el “Programa Estatal de Apoyo para el Desarrollo Urbano y Mejoras en la Infraestructura Municipal: Paraná Urbano III”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10946,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10752
 PR-4609 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4609,18/10/09,Jamaica. Propuesta de préstamo para el proyecto “Préstamo Contingente para Emergencias por Desastres Naturales”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10945,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10751
 PR-4608 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4608,18/10/02,Honduras. Propuesta de préstamo para el “Programa de Reformas del Sector Transporte y Logística de Carga de Honduras”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10940,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10746
 PR-4607 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4607,18/9/25,Brasil. Propuesta de préstamo para el “Programa de Descontaminación del Río Tietê – Etapa IV”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10931,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10740
 PR-4606 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4606,18/9/18,Honduras. Propuesta de préstamo para el “Proyecto de Mejora de la Gestión y Calidad de los Servicios de Salud Materno-neonatal”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10929,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10738
 PR-4605 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4605,18/9/18,"Haití. Propuesta de financiamiento no reembolsable para el proyecto “Transporte y Conectividad Departamental""",http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10928,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10737
 PR-4604 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4604,18/9/14,Brasil. Propuesta de préstamo para el “Programa de Mejoramiento Urbano y Seguridad Ciudadana de Vitória”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10927,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10736
 PR-4603 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4603,18/9/12,"Belize. Propuesta de préstamo para un “Financiamiento Adicional para el Proyecto de Rehabilitación de la Carretera George Price""",http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10925,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10735
 PR-4602 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4602,18/9/12,Suriname. Propuesta de préstamo para el “Programa de Productividad Agrícola Sostenible”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10921,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10732
 PR-4601-2 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4601-2,18/10/04,Ecuador. Propuesta de préstamo para el proyecto “Reformas de los Servicios Sociales en Ecuador para Promover la Igualdad de Género y de Personas con Discapacidad”. Versión aprobada,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10944,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10750
 PR-4600 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4600,18/9/11,Honduras. Propuesta de préstamo para el “Programa de Apoyo a Reformas en Protección Social”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10918,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10730
 PR-4599 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4599,18/9/11,Bolivia. Propuesta de préstamo para el “Programa de Mejora en la Accesibilidad a los Servicios de Salud Materna y Neonatal en Bolivia”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10916,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10729
 PR-4598 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4598,18/9/05,Ecuador. Propuesta de préstamo para el proyecto “Inversión en Calidad de los Servicios de Desarrollo Infantil”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10915,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10720
 PR-4597 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4597,18/9/04,Bolivia. Propuesta de préstamo para el “Programa de Fortalecimiento del Sector Eléctrico”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10914,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10719
 PR-4596-2 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4596-2,18/10/04,Haití. Propuesta de financiamiento no reembolsable para el proyecto “Gestión de Residuos Sólidos en el Norte de Haití”. Versión aprobada,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10942,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10748
 PR-4595 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4595,18/9/04,Perú. Propuesta de préstamo y financiamiento no reembolsable para inversión para los “Proyectos de Inversión Forestal Perú”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10911,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10717
 PR-4594-2 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4594-2,18/10/25,Argentina. Propuesta de préstamo para el “Programa de Apoyo a Políticas de Igualdad de Género”. Versión aprobada,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10968,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10774
 PR-4593 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4593,18/8/23,Brasil. Propuesta de préstamo individual para el “Proyecto de Modernización de la Gestión Fiscal del Estado de Mato Grosso do Sul – PROFISCO II-MS”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10906,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10712
 PR-4592-2 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4592-2,18/9/12,Ecuador. Propuesta de préstamo para el “Programa de Modernización y Renovación del Sistema Eléctrico Ecuatoriano”. Versión aprobada,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10924,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10734
 PR-4591 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4591,18/8/21,Honduras. Propuesta de préstamo para el proyecto “Apoyo al Programa Nacional de Transmisión de Energía Eléctrica”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10904,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10710
 PR-4590 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4590,18/7/31,Suriname. Propuesta de préstamo para el “Proyecto de Mejora de los Servicios de Salud”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10903,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10709
 PR-4589 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4589,18/7/31,Panamá. Propuesta de préstamo para el “Programa de Transparencia y Equidad del Gasto en Protección Social III”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10902,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10708
 PR-4588 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4588,18/7/17,Colombia. Propuesta de Línea de Crédito Condicional para Proyectos de Inversión (CCLIP) para la “Primera Línea del Metro de Bogotá – Tramo 1” y primer préstamo individual bajo la línea para el proyecto “Primera Línea del Metro de Bogotá – Tramo 1”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10894,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10702
 PR-4587 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4587,18/7/10,Argentina. Propuesta de préstamo para el “Programa para Impulsar el Crecimiento”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10893,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10701
 PR-4586 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4586,18/7/10,Paraguay. Propuesta de préstamo para el proyecto “Promoción de la Inversión Privada en Eficiencia Energética en el Sector Industrial de Paraguay”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10891,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10700
 PR-4585 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4585,18/7/10,El Salvador. Propuesta de préstamo para el proyecto “Financiamiento de Eficiencia Energética en Pequeñas y Medianas Empresas”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10890,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10699
 PR-4584 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4584,18/7/10,Argentina. Propuesta de préstamo para el proyecto “Promoción de Instrumentos de Mitigación de Riesgos y Financiamiento de Inversiones en Energía Renovable y Eficiencia Energética”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10889,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10698
 PR-4583 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4583,18/7/03,Panamá. Propuesta de préstamo para el proyecto “Apoyo al Desarrollo de la Conectividad Territorial de la Región Central y Occidental de Panamá”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10887,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10697
 PR-4582 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4582,18/7/03,Panamá. Propuesta de préstamo para el proyecto “Apoyo al Programa de Reformas del Sector Transporte y Logística de Panamá III”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10886,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10696
 PR-4581 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-4581,18/6/26,Perú. Propuesta de préstamo para el “Programa para la Mejora de la Calidad y Pertinencia de los Servicios de Educación Superior Universitaria y Tecnológica a Nivel Nacional”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10884,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10695
